episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/policy_0,policy_reward_max/policy_0,policy_reward_mean/policy_0,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff
-4.400000000000001,-48.00000000000014,-17.25999999999999,32.825,120,4000,False,580000,15445,145,cce30ba806ba4079bd2130649369ff9f,2020-02-12_10-56-49,1581505009,31.76016879081726,4509.303974151611,47551,nvidia-gtc,10.142.0.61,4509.303974151611,580000,145,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.508510638297869,4.581071329791873,6.16572527921512,0.9986258478081994,1525376,580000,7200.372,15.262,23959.143,32.881,4.496403461490121e-16,9.999999747378752e-05,0.009487496,0.009481008,6.4888315,0.17515396,0.0033638906,0.21595103,0.0
-4.400000000000001,-48.00000000000014,-20.57981651376147,36.440366972477065,109,4000,False,584000,15554,146,cce30ba806ba4079bd2130649369ff9f,2020-02-12_10-57-23,1581505043,32.752068758010864,4542.056042909622,47551,nvidia-gtc,10.142.0.61,4542.056042909622,584000,146,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.656379821958451,4.582594113065807,6.158482194913256,0.9992095231825792,1536896,584000,7183.567,15.376,24156.965,33.277,2.2482017307450604e-16,9.999999747378752e-05,-0.025317768,-0.025325278,7.5021334,0.104385726,0.0026407233,0.22252414,0.0
-4.400000000000001,-48.00000000000014,-19.429565217391296,35.321739130434786,115,4000,False,588000,15669,147,cce30ba806ba4079bd2130649369ff9f,2020-02-12_10-57-55,1581505075,31.99321746826172,4574.049260377884,47551,nvidia-gtc,10.142.0.61,4574.049260377884,588000,147,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.223955431754871,4.594431347193006,6.155091629448129,0.99913118549713,1548160,588000,7278.927,16.116,24363.472,33.333,1.1241008653725302e-16,9.999999747378752e-05,-0.04013481,-0.04014232,7.5093827,0.16462962,0.0034593192,0.23981918,0.0
-4.400000000000001,-48.00000000000014,-19.18275862068965,34.53448275862069,116,4000,False,592000,15785,148,cce30ba806ba4079bd2130649369ff9f,2020-02-12_10-58-27,1581505107,32.162750482559204,4606.212010860443,47551,nvidia-gtc,10.142.0.61,4606.212010860443,592000,148,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.2505617977528045,4.588926737927343,6.171997642629861,0.9982141893226945,1559552,592000,7290.109,15.705,24533.695,32.961,5.620504326862651e-17,9.999999747378752e-05,-0.029060487,-0.029067334,6.849573,0.17165269,0.0035837784,0.27101,0.0
-4.400000000000001,-48.00000000000014,-18.650847457627115,33.6271186440678,118,4000,False,596000,15903,149,cce30ba806ba4079bd2130649369ff9f,2020-02-12_10-59-00,1581505140,32.4364173412323,4638.648428201675,47551,nvidia-gtc,10.142.0.61,4638.648428201675,596000,149,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.0461538461538415,4.586686001252634,6.157678747413117,0.9989414379359866,1570944,596000,7215.314,15.427,24620.167,33.071,2.8102521634313255e-17,9.999999747378752e-05,-0.028148634,-0.028155096,6.4573197,0.20477666,0.003437766,0.2503336,0.0
-4.400000000000001,-48.00000000000014,-18.206611570247933,33.49586776859504,121,4000,False,600000,16024,150,cce30ba806ba4079bd2130649369ff9f,2020-02-12_10-59-32,1581505172,31.548673629760742,4670.197101831436,47551,nvidia-gtc,10.142.0.61,4670.197101831436,600000,150,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.8903743315508,4.581032303796221,6.176446884297161,0.9979837724845655,1581952,600000,7244.517,16.481,24566.452,32.237,1.4051260817156628e-17,9.999999747378752e-05,0.02062625,0.020619495,6.7595,0.20650223,0.0036228995,0.21661654,0.0
-4.400000000000001,-48.00000000000014,-16.885483870967732,32.233870967741936,124,4000,False,604000,16148,151,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-00-03,1581505203,31.430768489837646,4701.627870321274,47551,nvidia-gtc,10.142.0.61,4701.627870321274,604000,151,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.613404825737263,4.584827377104046,6.177826029174274,0.998584708875352,1592704,604000,7354.432,15.969,24345.58,32.598,7.025630408578314e-18,9.999999747378752e-05,0.006319209,0.006312532,6.679357,0.19838072,0.0025216248,0.17757891,0.0
-4.400000000000001,-48.00000000000014,-18.72142857142856,35.607142857142854,112,4000,False,608000,16260,152,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-00-34,1581505234,30.597203016281128,4732.225073337555,47551,nvidia-gtc,10.142.0.61,4732.225073337555,608000,152,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.203550295857983,4.591860686249594,6.18361692565873,0.9984239529471564,1603456,608000,7310.783,15.644,24344.512,32.637,3.512815204289157e-18,9.999999747378752e-05,-0.032037016,-0.032044515,7.5015216,0.13320209,0.0032170485,0.22243513,0.0
-4.400000000000001,-48.00000000000014,-19.119626168224286,36.64485981308411,107,4000,False,612000,16367,153,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-01-04,1581505264,29.992254495620728,4762.217327833176,47551,nvidia-gtc,10.142.0.61,4762.217327833176,612000,153,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.199393939393936,4.583621181470834,6.170710752879533,0.9979130776946867,1614208,612000,7270.686,16.321,24290.287,32.645,1.7564076021445784e-18,9.999999747378752e-05,0.0018870903,0.0018798026,7.2922387,0.15585372,0.001989797,0.20121917,0.0
-4.400000000000001,-48.00000000000014,-18.496666666666663,33.74166666666667,120,4000,False,616000,16487,154,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-01-36,1581505296,31.634734869003296,4793.852062702179,47551,nvidia-gtc,10.142.0.61,4793.852062702179,616000,154,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.841052631578943,4.581930435377759,6.185999758680987,0.9981534047003875,1625344,616000,7252.025,15.715,24314.224,32.479,8.782038010722892e-19,9.999999747378752e-05,-0.044707317,-0.044714,6.676176,0.1623783,0.0027737394,0.20269506,0.0
-4.400000000000001,-48.00000000000014,-18.515789473684197,35.578947368421055,114,4000,False,620000,16601,155,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-02-07,1581505327,30.673874139785767,4824.525936841965,47551,nvidia-gtc,10.142.0.61,4824.525936841965,620000,155,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.171929824561399,4.5797785722091895,6.1939460841196805,0.9980432262254979,1636096,620000,7192.618,15.445,24265.21,32.606,4.391019005361446e-19,9.999999747378752e-05,0.05012623,0.0501186,7.635778,0.1346244,0.0029425186,0.20644873,0.0
-4.400000000000001,-48.00000000000014,-18.728571428571417,35.0,112,4000,False,624000,16713,156,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-02-39,1581505359,32.10629630088806,4856.632233142853,47551,nvidia-gtc,10.142.0.61,4856.632233142853,624000,156,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.010315186246414,4.587307271356189,6.173516061624912,0.9982202353358441,1646976,624000,7267.039,15.99,24126.052,32.461,2.195509502680723e-19,9.999999747378752e-05,-0.00791922,-0.007925538,6.3152647,0.18278798,0.0023595935,0.22071387,0.0
-4.400000000000001,-48.00000000000014,-17.974358974358964,34.52136752136752,117,4000,False,628000,16830,157,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-03-10,1581505390,30.720048666000366,4887.352281808853,47551,nvidia-gtc,10.142.0.61,4887.352281808853,628000,157,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.95750708215297,4.58856460668467,6.185166511823672,0.9973983426982027,1657728,628000,7236.952,15.278,24029.217,32.667,1.0977547513403615e-19,9.999999747378752e-05,0.0018022703,0.0017955853,6.6835895,0.16544521,0.0029850635,0.22008422,0.0
-4.400000000000001,-48.00000000000014,-17.2793388429752,32.70247933884298,121,4000,False,632000,16951,158,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-03-42,1581505422,32.10729718208313,4919.459578990936,47551,nvidia-gtc,10.142.0.61,4919.459578990936,632000,158,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.728219178082188,4.572887416200507,6.194314178991896,0.9976320962332632,1668480,632000,7365.331,14.984,23895.471,32.819,5.488773756701808e-20,9.999999747378752e-05,-0.040977947,-0.040984757,6.8162384,0.16919526,0.002831122,0.19252448,0.0
-4.400000000000001,-48.00000000000014,-18.799999999999983,36.84403669724771,109,4000,False,636000,17060,159,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-04-13,1581505453,30.258114337921143,4949.717693328857,47551,nvidia-gtc,10.142.0.61,4949.717693328857,636000,159,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.172289156626501,4.587631115844878,6.184379848115225,0.9986096211674153,1678976,636000,7340.695,15.511,23701.76,32.944,2.744386878350904e-20,9.999999747378752e-05,0.03565458,0.03564752,7.056728,0.17503479,0.0046699448,0.21795547,0.0
-4.400000000000001,-48.00000000000014,-18.186206896551713,34.922413793103445,116,4000,False,640000,17176,160,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-04-44,1581505484,30.36691117286682,4980.084604501724,47551,nvidia-gtc,10.142.0.61,4980.084604501724,640000,160,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.92584269662921,4.581760686872683,6.189506326193152,0.9978208757445731,1689600,640000,7333.896,14.476,23591.461,33.051,1.372193439175452e-20,9.999999747378752e-05,-0.0034519297,-0.0034589395,7.0110703,0.15110058,0.0032562197,0.20155445,0.0
-4.400000000000001,-48.00000000000014,-17.507692307692295,33.914529914529915,117,4000,False,644000,17293,161,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-05-14,1581505514,30.49846601486206,5010.583070516586,47551,nvidia-gtc,10.142.0.61,5010.583070516586,644000,161,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.770140845070419,4.5848917187024645,6.190471908388072,0.9978544290147939,1700224,644000,7264.018,14.504,23568.325,32.837,6.86096719587726e-21,9.999999747378752e-05,-0.0035931135,-0.0036002994,7.1867065,0.15935613,0.0024385287,0.20108075,0.0
-4.400000000000001,-48.00000000000014,-17.74260869565216,34.68695652173913,115,4000,False,648000,17408,162,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-05-45,1581505545,29.879021167755127,5040.462091684341,47551,nvidia-gtc,10.142.0.61,5040.462091684341,648000,162,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.846418338108879,4.586541528248809,6.206348805735771,0.9971222228792032,1710592,648000,7276.378,15.24,23483.508,32.569,3.43048359793863e-21,9.999999747378752e-05,-0.049020555,-0.04902692,6.366359,0.19385032,0.002543208,0.16281226,0.0
-4.400000000000001,-48.00000000000014,-19.35471698113206,37.9811320754717,106,4000,False,652000,17514,163,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-06-15,1581505575,29.992996215820312,5070.455087900162,47551,nvidia-gtc,10.142.0.61,5070.455087900162,652000,163,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.596784565916394,4.589069576676288,6.18706178838904,0.9977964965156597,1721088,652000,7309.188,14.56,23451.26,32.724,1.715241798969315e-21,9.999999747378752e-05,-0.03251937,-0.032526452,7.0767865,0.11255325,0.0035428102,0.18362501,0.0
-4.400000000000001,-38.60000000000001,-18.187499999999982,36.25,112,4000,False,656000,17626,164,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-06-45,1581505605,29.651653289794922,5100.106741189957,47551,nvidia-gtc,10.142.0.61,5100.106741189957,656000,164,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.921511627906972,4.584155493924909,6.216646499196151,0.9969975081146923,1731328,656000,7306.195,14.459,23256.123,32.327,8.576208994846574e-22,9.999999747378752e-05,0.0054238825,0.0054163905,7.487386,0.11173262,0.0030908906,0.1658062,0.0
-4.400000000000001,-48.00000000000014,-17.676785714285703,34.848214285714285,112,4000,False,660000,17738,165,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-07-15,1581505635,30.036267280578613,5130.143008470535,47551,nvidia-gtc,10.142.0.61,5130.143008470535,660000,165,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.788888888888886,4.570820553553377,6.198942897668961,0.9973302283759596,1741696,660000,7317.074,15.179,23180.664,32.45,4.288104497423287e-22,9.999999747378752e-05,-0.016845223,-0.016852876,7.657751,0.116418794,0.001954187,0.15073684,0.0
-4.400000000000001,-48.00000000000014,-17.57192982456139,35.05263157894737,114,4000,False,664000,17852,166,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-07-46,1581505666,30.534366607666016,5160.677375078201,47551,nvidia-gtc,10.142.0.61,5160.677375078201,664000,166,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.944213649851628,4.5857901641770695,6.202961625563539,0.9965517715562705,1751936,664000,7305.305,14.833,23035.88,32.118,2.1440522487116436e-22,9.999999747378752e-05,-0.024476819,-0.024483627,6.808375,0.13137074,0.0016174156,0.15621209,0.0
-4.400000000000001,-48.00000000000014,-17.74434782608694,35.63478260869565,115,4000,False,668000,17967,167,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-08-15,1581505695,29.725017547607422,5190.402392625809,47551,nvidia-gtc,10.142.0.61,5190.402392625809,668000,167,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.931976744186043,4.578896470998034,6.215179709756943,0.995929458140419,1762176,668000,7341.192,14.718,22900.834,31.958,1.0720261243558218e-22,9.999999747378752e-05,-0.02934131,-0.029347628,6.3255453,0.13692607,0.0020605386,0.1590459,0.0
-4.400000000000001,-48.00000000000014,-19.05849056603772,37.283018867924525,106,4000,False,672000,18073,168,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-08-46,1581505726,30.27311897277832,5220.675511598587,47551,nvidia-gtc,10.142.0.61,5220.675511598587,672000,168,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.273913043478257,4.57850360587515,6.2128685003719895,0.9970674181592873,1772544,672000,7262.192,15.892,22795.37,31.664,5.360130621779109e-23,9.999999747378752e-05,-0.044664867,-0.044671502,6.6397576,0.16727136,0.0028158452,0.1471683,0.0
-4.400000000000001,-48.00000000000014,-17.212389380530954,35.04424778761062,113,4000,False,676000,18186,169,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-09-15,1581505755,29.195172548294067,5249.870684146881,47551,nvidia-gtc,10.142.0.61,5249.870684146881,676000,169,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.788690476190472,4.571484343322474,6.212861968365489,0.9967599688802471,1782528,676000,7249.183,15.387,22702.945,31.399,2.6800653108895545e-23,9.999999747378752e-05,-0.03827692,-0.038283575,6.660146,0.15226503,0.0028200059,0.1364417,0.0
-4.400000000000001,-48.00000000000014,-15.646031746031731,32.45238095238095,126,4000,False,680000,18312,170,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-09-45,1581505785,29.60576367378235,5279.476447820663,47551,nvidia-gtc,10.142.0.61,5279.476447820663,680000,170,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.243085106382975,4.571040057750824,6.2015884224125655,0.9969453044161664,1792512,680000,7293.589,15.148,22582.807,31.289,1.3400326554447773e-23,9.999999747378752e-05,0.010161417,0.0101548415,6.575226,0.18573004,0.0023911966,0.14235748,0.0
-4.400000000000001,-48.00000000000014,-18.065454545454532,35.40909090909091,110,4000,False,684000,18422,171,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-10-15,1581505815,29.80225110054016,5309.278698921204,47551,nvidia-gtc,10.142.0.61,5309.278698921204,684000,171,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.095705521472388,4.570120843046317,6.207283210126721,0.9966857772764321,1803008,684000,7247.854,14.943,22558.964,31.482,6.700163277223886e-24,9.999999747378752e-05,-0.0029434834,-0.0029504423,6.955178,0.16732538,0.0019355394,0.13713315,0.0
-4.400000000000001,-48.00000000000014,-16.86999999999999,33.016666666666666,120,4000,False,688000,18542,172,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-10-46,1581505846,30.49031400680542,5339.769012928009,47551,nvidia-gtc,10.142.0.61,5339.769012928009,688000,172,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.718644067796607,4.5713018891522035,6.220092671584814,0.9961127402924883,1813376,688000,7306.516,14.898,22561.563,31.402,3.350081638611943e-24,9.999999747378752e-05,-0.026452268,-0.026458543,6.2796054,0.21940038,0.0033554928,0.15928267,0.0
-4.800000000000002,-48.00000000000014,-17.749122807017528,35.24561403508772,114,4000,False,692000,18656,173,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-11-16,1581505876,29.967970609664917,5369.736983537674,47551,nvidia-gtc,10.142.0.61,5369.736983537674,692000,173,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.881976744186042,4.570617472172007,6.224626171732469,0.9957406755108855,1823616,692000,7363.322,14.736,22502.653,31.147,1.6750408193059716e-24,9.999999747378752e-05,-0.017470172,-0.01747704,6.8600526,0.19531737,0.0025464413,0.13263574,0.0
-4.400000000000001,-48.00000000000014,-16.87199999999999,32.96,125,4000,False,696000,18781,174,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-11-47,1581505907,30.82978582382202,5400.566769361496,47551,nvidia-gtc,10.142.0.61,5400.566769361496,696000,174,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.609042553191486,4.57525944520683,6.213014685491997,0.997139278765096,1834112,696000,7411.182,14.654,22572.348,31.6,8.375204096529858e-25,9.999999747378752e-05,-0.019457271,-0.019463927,6.6575646,0.15622169,0.0028322712,0.18265332,0.0
-4.400000000000001,-48.00000000000014,-17.917117117117108,35.44144144144144,111,4000,False,700000,18892,175,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-12-18,1581505938,30.1981360912323,5430.764905452728,47551,nvidia-gtc,10.142.0.61,5430.764905452728,700000,175,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.026666666666662,4.568815734960259,6.206164743616328,0.9972143949636342,1844352,700000,7473.707,14.816,22525.989,31.442,4.187602048264929e-25,9.999999747378752e-05,0.012207115,0.012200215,6.9042387,0.17920563,0.0040496862,0.12542889,0.0
-4.400000000000001,-48.00000000000014,-17.216528925619826,33.396694214876035,121,4000,False,704000,19013,176,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-12-50,1581505970,31.53335952758789,5462.298264980316,47551,nvidia-gtc,10.142.0.61,5462.298264980316,704000,176,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.7866666666666635,4.584203947169877,6.217707594093201,0.9964623410530058,1855104,704000,7430.068,14.601,22668.914,32.036,2.0938010241324645e-25,9.999999747378752e-05,-0.03986544,-0.03987225,6.811797,0.17241165,0.002174217,0.14061624,0.0
-4.800000000000002,-48.00000000000014,-16.96315789473683,34.10526315789474,114,4000,False,708000,19127,177,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-13-19,1581505999,29.27799081802368,5491.57625579834,47551,nvidia-gtc,10.142.0.61,5491.57625579834,708000,177,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.704424778761058,4.566899963266662,6.221704491354945,0.9960656475525681,1865216,708000,7399.891,14.586,22654.153,32.17,1.0469005120662322e-25,9.999999747378752e-05,0.0137340855,0.013727627,6.457554,0.20826043,0.002638523,0.11268955,0.0
-4.400000000000001,-48.00000000000014,-15.506870229007621,31.16030534351145,131,4000,False,712000,19258,178,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-13-49,1581506029,30.040233612060547,5521.6164894104,47551,nvidia-gtc,10.142.0.61,5521.6164894104,712000,178,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.129797979797977,4.57844571704611,6.220545357196483,0.9966546648624187,1875456,712000,7394.344,14.138,22636.388,32.737,5.234502560331161e-26,9.999999747378752e-05,-0.036066856,-0.03607308,6.2257776,0.2050312,0.002023087,0.10207169,0.0
-4.400000000000001,-48.00000000000014,-14.974242424242416,30.28787878787879,132,4000,False,716000,19390,179,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-14-20,1581506060,30.334367990493774,5551.950857400894,47551,nvidia-gtc,10.142.0.61,5551.950857400894,716000,179,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.160835509138378,4.572479983489742,6.229717498358308,0.9969531600379109,1885696,716000,7459.315,14.256,22685.027,32.865,2.6172512801655806e-26,9.999999747378752e-05,-0.042711228,-0.042717572,6.3445196,0.18175006,0.0022535836,0.10765598,0.0
-4.400000000000001,-48.00000000000014,-17.96724137931033,34.8448275862069,116,4000,False,720000,19506,180,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-14-51,1581506091,30.440533876419067,5582.391391277313,47551,nvidia-gtc,10.142.0.61,5582.391391277313,720000,180,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.887570621468924,4.583108973490038,6.2346160118620055,0.9965082978900033,1896320,720000,7412.604,14.551,22814.916,32.757,1.3086256400827903e-26,9.999999747378752e-05,-0.0228332,-0.022839757,6.5579424,0.18530837,0.00207524,0.118497506,0.0
-4.400000000000001,-48.00000000000014,-16.38888888888888,32.07142857142857,126,4000,False,724000,19632,181,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-15-21,1581506121,29.8737530708313,5612.2651443481445,47551,nvidia-gtc,10.142.0.61,5612.2651443481445,724000,181,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.521390374331548,4.572400107486755,6.239215105272331,0.9962093832822978,1906688,724000,7437.151,14.991,22797.214,32.587,6.543128200413951e-27,9.999999747378752e-05,-0.009042759,-0.0090497015,6.9427624,0.18173997,0.0025503521,0.09967589,0.0
-4.400000000000001,-48.00000000000014,-16.812068965517227,33.672413793103445,116,4000,False,728000,19748,182,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-15-52,1581506152,30.554261207580566,5642.819405555725,47551,nvidia-gtc,10.142.0.61,5642.819405555725,728000,182,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.587965616045842,4.575274159221341,6.2433051943376965,0.9954663872131234,1917056,728000,7443.668,14.369,22797.475,32.913,3.271564100206976e-27,9.999999747378752e-05,-0.0031748023,-0.0031818114,7.0075693,0.17771028,0.005408272,0.12208311,0.0
-4.400000000000001,-48.00000000000014,-18.44727272727272,35.43636363636364,110,4000,False,732000,19858,183,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-16-23,1581506183,30.981479167938232,5673.800884723663,47551,nvidia-gtc,10.142.0.61,5673.800884723663,732000,183,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.075449101796403,4.5779020929455125,6.240887893537094,0.9962537151143941,1927680,732000,7464.506,14.532,22877.087,33.478,3.271564100206976e-27,9.999999747378752e-05,-0.012239247,-0.012246309,7.071429,0.17412555,0.0018621978,0.13185386,0.0
-4.400000000000001,-48.00000000000014,-17.758260869565206,34.88695652173913,115,4000,False,736000,19973,184,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-16-54,1581506214,30.80750823020935,5704.608392953873,47551,nvidia-gtc,10.142.0.61,5704.608392953873,736000,184,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.818233618233615,4.5754084911119675,6.248755208248538,0.9953923614072953,1938176,736000,7471.102,15.397,22867.411,33.518,1.635782050103488e-27,9.999999747378752e-05,0.028126588,0.028119594,6.9945226,0.21689719,0.0064229863,0.14574735,0.0
-4.400000000000001,-48.00000000000014,-18.241025641025633,35.427350427350426,117,4000,False,740000,20090,185,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-17-24,1581506244,30.097063302993774,5734.7054562568665,47551,nvidia-gtc,10.142.0.61,5734.7054562568665,740000,185,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.028813559322031,4.5820863624699,6.230692181718859,0.9966209626764203,1948672,740000,7393.656,14.613,22935.348,33.433,1.635782050103488e-27,9.999999747378752e-05,0.023975674,0.023968752,6.924982,0.14870891,0.0021831088,0.09505052,0.0
-4.800000000000002,-48.00000000000014,-18.11272727272726,35.80909090909091,110,4000,False,744000,20200,186,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-17-54,1581506274,30.150766849517822,5764.856223106384,47551,nvidia-gtc,10.142.0.61,5764.856223106384,744000,186,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.96526946107784,4.577530090519707,6.24351932191839,0.9958338387276636,1958912,744000,7362.294,14.407,22829.013,33.3,8.17891025051744e-28,9.999999747378752e-05,0.019612726,0.019605791,6.933902,0.14004382,0.0014748655,0.09594103,0.0
-4.400000000000001,-48.00000000000014,-17.454700854700842,34.2991452991453,117,4000,False,748000,20317,187,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-18-25,1581506305,30.618074893951416,5795.474298000336,47551,nvidia-gtc,10.142.0.61,5795.474298000336,748000,187,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.641436464088393,4.564066486143013,6.243240092244254,0.9954589264903897,1969408,748000,7390.157,15.094,22934.818,33.066,4.08945512525872e-28,9.999999747378752e-05,0.082131445,0.082124285,7.1594195,0.1699705,0.00299031,0.14745824,0.0
-4.400000000000001,-48.00000000000014,-19.077777777777758,37.833333333333336,108,4000,False,752000,20425,188,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-18-55,1581506335,29.655408143997192,5825.129706144333,47551,nvidia-gtc,10.142.0.61,5825.129706144333,752000,188,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.168862275449096,4.575686680809498,6.242571570655124,0.9954750629929379,1979776,752000,7317.252,14.39,22970.257,32.731,2.04472756262936e-28,9.999999747378752e-05,-0.010713288,-0.010720382,7.0889726,0.10908865,0.027229404,0.20598489,0.0
-4.400000000000001,-48.00000000000014,-18.5663551401869,36.12149532710281,107,4000,False,756000,20532,189,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-19-26,1581506366,30.20260500907898,5855.332311153412,47551,nvidia-gtc,10.142.0.61,5855.332311153412,756000,189,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-5.983734939759032,4.561853868482643,6.232875118626405,0.9956737925162604,1990272,756000,7238.166,14.135,23036.502,32.665,3.0670911032027967e-28,9.999999747378752e-05,0.0142059615,0.014199156,6.813499,0.10355166,0.0037692492,0.14964145,0.0
-4.400000000000001,-48.00000000000014,-18.403669724770623,36.89908256880734,109,4000,False,760000,20641,190,cce30ba806ba4079bd2130649369ff9f,2020-02-12_11-19-55,1581506395,29.031983852386475,5884.364295005798,47551,nvidia-gtc,10.142.0.61,5884.364295005798,760000,190,8,2cb5bbbc,0,-11.99999999999999,-2.1999999999999997,-6.02402402402402,4.561617618089538,6.242601310769016,0.9948697375096536,2000512,760000,7173.105,13.965,22960.714,32.918,1.5335455516013983e-28,9.999999747378752e-05,-0.03788298,-0.03788986,6.8790526,0.13566914,0.0025651136,0.11528301,0.0
